Labels,Scores
0,0.66195196
0,0.8147971
0,0.742409
0,0.89748853
0,0.9051678
0,0.84812015
0,0.8420251
0,0.7944394
0,0.8752068
0,0.8534905
0,0.8135016
0,0.8685176
0,0.9734739
0,0.9657898
0,0.9325895
0,0.92305356
0,0.90835065
0,0.8773191
0,0.8685007
0,0.907994
0,0.8855613
0,0.9627928
0,0.9867315
0,1.0
0,0.98096126
0,0.96763986
0,0.9591258
0,0.9395169
0,0.98748213
0,0.8351518
0,0.8259978
0,0.8726657
0,0.9634821
0,0.9477742
0,0.9026327
0,0.8302043
0,0.8309916
0,0.65396774
0,0.78193897
0,0.7735374
0,0.36679292
0,0.5014083
0,0.70292115
0,0.7003428
0,0.40990448
0,0.45769167
0,0.44257015
0,0.66323483
0,0.74675083
0,0.5557572
0,0.4293486
0,0.5132098
0,0.5699092
0,0.47583306
0,0.39507705
0,0.41738042
0,0.6573852
0,0.41275772
0,0.30241305
0,0.39831343
0,0.6022351
0,0.5562649
0,0.42051396
0,0.37893125
0,0.34037143
0,0.41172385
0,0.19079754
0,0.0
0,0.24353161
0,0.42179865
0,0.30104116
0,0.2277954
0,0.15218598
0,0.2880253
0,0.41129923
0,0.02510611
0,0.27709043
0,0.35632417
0,0.5829455
0,0.36169687
0,0.35822594
0,0.41817856
0,0.42667755
0,0.5081685
0,0.2881937
0,0.3613829
0,0.6478598
0,0.79126
0,0.6650356
1,0.711104
1,0.9095861
1,0.7117607
1,0.72820795
1,0.64444804
1,0.501535
1,0.6898562
1,0.686813
1,0.5649453
1,0.6905925
1,0.76655364
1,0.86570257
1,0.729511
1,0.70531094
1,0.5794413
1,0.64707154
1,0.7819392
1,0.493346
1,0.66916907
1,0.58977276
1,0.743744
1,0.7865364
1,0.7432024
1,0.8249938
1,0.77729094
1,0.88481057
1,0.67214906
1,0.6211573
1,0.66041416
1,0.5506898
1,0.4528639
1,0.7233321
1,0.7562932
1,0.6623844
1,0.5657344
1,0.76760584
1,0.4789564
1,0.39037776
1,0.43036923
1,0.57830864
1,0.40296325
1,0.34971046
1,0.70223314
1,0.68367285
1,0.7164012
1,0.836431
1,0.7397326
1,0.63902706
1,0.82279074
1,0.7299238
1,0.77392673
1,0.68684757
1,0.78518313
1,0.88837117
1,0.8421713
1,0.8889665
1,1.0
1,0.9579552
1,0.83524215
1,0.7265354
1,0.7322687
1,0.72269005
1,0.90000397
1,0.7242865
1,0.6734816
1,0.7361832
1,0.5675082
1,0.8079755
1,0.7503816
1,0.73206013
1,0.74720687
1,0.83883995
1,0.73727435
1,0.8064863
1,0.70930415
1,0.72870636
1,0.86484593
1,0.8937818
1,0.61028504
1,0.7336376
1,0.87723416
1,0.82637733
1,0.8919742
1,0.7859238
1,0.79631406
1,0.91559976
1,0.78498757
1,0.90060884
1,0.9836289
1,0.8863334
1,0.8052801
1,0.9173866
1,0.9077941
1,0.7236298
1,0.9855905
1,0.8624863
1,0.79215986
1,0.72885776
1,0.9026362
1,0.77718794
1,0.8597676
1,0.83573794
1,0.87492645
1,0.9794176
1,0.86472136
1,0.7995883
1,0.84562117
1,0.6947043
1,0.75019985
1,0.62518346
1,0.65477514
1,0.65374374
1,0.7679087
1,0.6261361
1,0.71424145
1,0.6967438
1,0.6201908
1,0.6275093
1,0.453769
1,0.31193757
1,0.5176275
1,0.39345208
1,0.5186234
1,0.6869012
1,0.7010875
1,0.64463925
1,0.6936219
1,0.76307786
1,0.6232937
1,0.70692813
1,0.68120337
1,0.63029116
1,0.59773415
1,0.54450303
1,0.6851049
1,0.53355986
1,0.5964302
1,0.40548292
1,0.21536545
1,0.24628362
1,0.18824068
1,0.4300205
1,0.29517365
1,0.3297779
1,0.26545304
1,0.3642013
1,0.276783
1,0.24532403
1,0.13099898
1,0.28816316
1,0.22934406
1,0.07823684
1,0.0
1,0.10655138
1,0.0846425
1,0.28297666
1,0.32806033
1,0.55028397
0,0.6036051
0,0.45935696
0,0.46852806
0,0.4405778
0,0.7344276
0,0.88494897
0,0.8943416
0,0.68404406
0,0.7472026
0,0.6920116
0,0.65646327
0,0.7319468
0,0.7138374
0,0.6626518
0,0.82735944
0,0.9409568
0,0.8976089
0,0.8422933
0,0.66933435
0,0.76077014
0,0.7966169
0,0.9023359
0,0.8678191
0,0.8179227
0,0.7570797
0,0.8397347
0,0.8506502
0,0.68069977
0,0.5708716
0,0.10920432
0,0.0052747433
0,0.03520995
0,0.17032853
0,0.1058479
0,0.06364217
0,0.7439876
0,0.72638863
0,0.74720347
0,0.69258845
0,0.69620997
0,0.70544374
0,0.7164043
0,0.7485031
0,0.7157855
0,0.7525401
0,0.68076605
0,0.68467194
0,0.7171788
0,0.7054902
0,0.7052483
0,0.658444
0,0.68602175
0,0.7623321
0,0.7674577
0,0.7566728
0,0.7448428
0,0.7620775
0,0.7471243
0,0.7462652
0,0.7066305
0,0.6921437
0,0.6780813
0,0.73189807
0,0.74470115
0,0.7679684
0,0.7350334
0,0.6908081
0,0.6752297
0,0.72181904
0,0.73786515
0,0.59027433
0,0.64461184
0,0.67037714
0,0.67193794
0,0.60128266
0,0.61393327
0,0.6070318
0,0.6145772
0,0.6733571
0,0.67846245
1,0.70988274
1,0.6429634
1,0.6352952
1,0.6092379
1,0.6225802
1,0.66167563
1,0.63890934
1,0.6314088
1,0.6420837
1,0.66087186
1,0.6851502
1,0.64470917
1,0.65093005
1,0.6377985
1,0.64098555
1,0.62612176
1,0.6253204
1,0.6308504
1,0.6347837
1,0.5924482
1,0.6395556
1,0.6000162
1,0.61280745
1,0.6230692
1,0.6368159
1,0.5976495
1,0.61371225
1,0.6218326
1,0.62854254
1,0.6080891
1,0.61689794
1,0.6182219
1,0.6290725
1,0.6567779
1,0.6567423
1,0.64608747
1,0.65301234
1,0.58701235
1,0.6006168
1,0.5880691
1,0.60123724
1,0.6101936
1,0.63416195
1,0.6296668
1,0.62168306
1,0.65836537
1,0.646309
1,0.60879076
1,0.60709596
1,0.62239
1,0.61892647
1,0.6291236
1,0.65511525
1,0.60397375
1,0.6672204
1,0.63375336
1,0.71903694
1,0.6396471
1,0.650379
1,0.6311039
1,0.63912404
1,0.6031917
1,0.62953806
1,0.59822375
1,0.6074104
1,0.62083656
1,0.64850926
1,0.5848219
1,0.5907299
1,0.6021228
1,0.5914867
1,0.5222413
1,0.52047235
1,0.581366
1,0.52677894
1,0.5513506
1,0.5504706
1,0.48613667
1,0.5596211
1,0.44140464
1,0.4487619
1,0.44068107
1,0.47305632
1,0.5164744
1,0.49649316
1,0.4185339
1,0.4588636
1,0.45904532
1,0.46596602
1,0.40035364
1,0.43844998
1,0.36531377
1,0.35238034
1,0.35310772
1,0.3238217
1,0.28904602
1,0.28778222
1,0.2838096
1,0.23392993
1,0.22040537
1,0.20451702
1,0.20148546
1,0.15445152
1,0.1457752
1,0.118733585
1,0.086708
1,0.058578007
1,0.065690465
1,0.030611692
1,0.004795891
1,0.012687046
1,0.0
1,0.0033284503
1,0.033584163
1,0.043210633
1,0.09297186
1,0.11089993
1,0.20018025
1,0.28752345
1,0.3730928
1,0.45266885
1,0.54600024
0,0.7754056
0,0.81285924
0,0.8220648
0,0.8905141
0,0.81345403
0,0.83672553
0,0.907552
0,0.852966
0,0.895166
0,0.9043262
0,0.8865428
0,0.8378342
0,0.81437755
0,0.7720146
0,0.8555809
0,0.9420887
0,0.8899456
0,0.9209365
0,0.77360237
0,0.8603541
0,0.91864264
0,0.94408375
0,0.93836695
0,0.9436986
0,0.9501806
0,0.9662589
0,1.0
0,0.9209149
0,0.9741424
0,0.9431973
0,0.9865268
0,0.91946566
0,0.9368817
0,0.9684544
0,0.9350753
0,0.9573234
0,0.9241528
0,0.94640756
0,0.9658221
0,0.99697834
0,0.9829997
0,0.93575937
0,0.92315036
0,0.9409382
0,0.9805861
0,0.9588935
0,0.903255
0,0.9408056
0,1.0
0,0.96761554
0,0.9391595
0,0.9470642
0,0.8169615
0,0.83232105
0,0.80492896
0,0.85556483
0,0.77445865
0,0.7310743
0,0.82837504
0,0.8373296
0,0.8578665
0,0.8775266
0,0.86100113
0,0.8366258
1,0.7995782
1,0.8212315
1,0.8405282
1,0.816939
1,0.7587695
1,0.7912461
1,0.7782977
1,0.6814363
1,0.7291518
1,0.69053614
1,0.6950143
1,0.70389926
1,0.7118314
1,0.64671636
1,0.5963925
1,0.66830564
1,0.69106513
1,0.60325783
1,0.58858454
1,0.60725516
1,0.64413434
1,0.5853631
1,0.64550394
1,0.61250156
1,0.5986108
1,0.6095713
1,0.57261866
1,0.62184405
1,0.6794335
1,0.682935
1,0.6325045
1,0.6509462
1,0.6307997
1,0.6124027
1,0.59846663
1,0.58987325
1,0.61171365
1,0.5899348
1,0.59173495
1,0.610464
1,0.59447455
1,0.61752486
1,0.55241936
1,0.6149731
1,0.5338078
1,0.6019529
1,0.5519562
1,0.55221117
1,0.57344764
1,0.5774904
1,0.593081
1,0.55444705
1,0.5201334
1,0.5240101
1,0.49935448
1,0.5851953
1,0.59103185
1,0.57044286
1,0.508939
1,0.5457394
1,0.49525723
1,0.47659853
1,0.49361643
1,0.58835346
1,0.52155966
1,0.53503954
1,0.44242766
1,0.38473302
1,0.39744967
1,0.38583004
1,0.3882612
1,0.38403168
1,0.35837153
1,0.33506617
1,0.31880763
1,0.31800535
1,0.2882423
1,0.26334295
1,0.238707
1,0.18663822
1,0.15692195
1,0.13483182
1,0.09665409
1,0.11560015
1,0.10793217
1,0.11692932
1,0.103192665
1,0.0918569
1,0.09369326
1,0.08595951
1,0.05911333
1,0.03455724
1,0.00034381202
1,0.0
1,0.058908626
1,0.41641718
0,0.5297422
0,0.6304863
0,0.65808064
0,0.7062161
0,0.7159012
0,0.76614136
0,0.7307539
0,0.7521001
0,0.74209106
0,0.72667664
0,0.74217933
0,0.7596256
0,0.7343162
0,0.7371398
0,0.7342317
0,0.80474925
0,0.8186389
0,0.80117995
0,0.82696635
0,0.7550743
0,0.7596049
0,0.7772577
0,0.7929052
0,0.793098
0,0.74310577
0,0.75297064
0,0.8087642
0,0.7787746
0,0.79968965
0,0.8033051
0,0.8087104
0,0.8148976
0,0.78750306
0,0.81832445
0,0.7641221
0,0.771151
0,0.8248106
0,0.8419548
0,0.84693205
0,0.85990477
0,0.84267515
0,0.81376994
0,0.79211843
0,0.8128407
0,0.7774944
0,0.7839728
0,0.8510986
0,0.8654807
0,0.8615111
0,0.8811441
0,0.83678657
0,0.8294654
0,0.8282115
0,0.8249742
0,0.8293409
0,0.8026308
0,0.84194636
0,0.8242873
0,0.84883386
0,0.89318967
0,0.8621868
0,0.8481628
0,0.83247685
0,0.88156193
0,0.8374471
0,0.9014284
0,1.0
0,0.83431417
0,0.9117321
0,0.84892565
0,0.79878837
0,0.82430416
0,0.8711955
0,0.8905334
0,0.8816096
0,0.8025146
0,0.8459682
0,0.854259
0,0.9517351
0,0.8292901
0,0.87402403
0,0.88707185
0,0.8408938
0,0.8065768
0,0.84149504
0,0.87243146
0,0.85952413
0,0.8924312
0,0.8575402
0,0.87844634
0,0.9228393
0,0.7968616
0,0.92389894
0,0.79039526
0,0.7647332
0,0.7547226
0,0.8239706
0,0.8539538
0,0.83989376
0,0.8226393
0,0.76399326
0,0.87205684
0,0.8054669
0,0.84808975
0,0.77485704
0,0.84023947
0,0.6551053
0,0.79805017
0,0.718691
0,0.8443872
0,0.76067567
0,0.8645673
0,0.7656749
0,0.7830872
0,0.8842589
0,0.8619474
0,0.8583813
0,0.777037
0,0.84145975
0,0.74657863
0,0.72684246
0,0.7597623
0,0.5856706
0,0.7077399
0,0.7271269
0,0.7337291
0,0.71791697
0,0.71925056
0,0.6501078
0,0.6667819
0,0.7599536
0,0.764621
0,0.72856
0,0.763558
0,0.7032893
0,0.6925775
0,0.6834456
1,0.49006283
1,0.4961338
1,0.4959627
1,0.5806575
1,0.5933498
1,0.5471856
1,0.5866412
1,0.5146924
1,0.43907633
1,0.5411493
1,0.30411187
1,0.31926215
1,0.30064744
1,0.3790094
1,0.48307502
1,0.3988768
1,0.38416296
1,0.4760346
1,0.44834584
1,0.5208756
1,0.53322387
1,0.43556046
1,0.5314885
1,0.5077688
1,0.51451206
1,0.5801309
1,0.5303757
1,0.46389613
1,0.57925045
1,0.40976605
1,0.52014947
1,0.45809108
1,0.4710822
1,0.5290519
1,0.41356057
1,0.44977254
1,0.47580454
1,0.4640239
1,0.4063109
1,0.52793676
1,0.54455304
1,0.5039425
1,0.55236346
1,0.4637042
1,0.46587548
1,0.5459936
1,0.42348152
1,0.31698623
1,0.38922924
1,0.4058889
1,0.28559834
1,0.27659303
1,0.2266598
1,0.21415251
1,0.19297981
1,0.17974125
1,0.15092002
1,0.17814864
1,0.10658084
1,0.09400822
1,0.0
1,0.062039923
1,0.040959727
1,0.06815541
1,0.11709782
1,0.13468295
1,0.37392753
1,0.61752445
0,0.61117023
0,0.734198
0,0.80922496
0,0.8108783
0,0.80490786
0,0.8507784
0,0.7243001
0,0.8775584
0,0.815211
0,0.83329153
0,0.80770576
0,0.8540977
0,0.944001
0,0.8761606
0,0.7924214
0,0.92867905
0,0.8494494
0,0.9189459
0,0.8833704
0,0.77033186
0,0.7434969
0,0.7034014
0,0.8724985
0,0.86052305
0,0.8500546
0,0.7995485
0,0.79101896
0,0.9211906
0,0.8564129
0,0.7088735
0,0.7697237
0,0.7391989
0,0.8122362
0,0.721608
0,0.7269795
0,0.7332603
0,0.7751635
0,0.7725488
0,0.72467816
0,0.7098071
0,0.741754
0,0.7761884
0,0.76321864
0,0.75233054
0,0.6914132
0,0.5780122
0,0.56958383
0,0.61383283
0,0.5847133
0,0.7209079
0,0.37673756
0,0.46382678
0,0.56599456
0,0.42988142
0,0.40709996
0,0.47800413
0,0.901734
0,0.9012335
0,0.93097717
0,0.91075575
0,0.9034584
1,0.8553463
1,0.840278
1,0.80565846
1,0.7476749
1,0.76060796
1,0.7817459
1,0.73564875
1,0.8324246
1,0.75710654
1,0.701692
1,0.68374187
1,0.7398469
1,0.73214614
1,0.6843239
1,0.68084055
1,0.7237384
1,0.6644636
1,0.5945772
1,0.68360525
1,0.59281546
1,0.6713087
1,0.668579
1,0.69140387
1,0.6232245
1,0.7048629
1,0.6710222
1,0.73176366
1,0.62854975
1,0.6592899
1,0.6536022
1,0.6874838
1,0.64795226
1,0.7592296
1,0.66473794
1,0.7033614
1,0.70190823
1,0.6957508
1,0.7172066
1,0.6856552
1,0.6572535
1,0.6780524
1,0.6545145
1,0.6744787
1,0.6912334
1,0.62736785
1,0.67500746
1,0.6061311
1,0.73545426
1,0.6728141
1,0.60870916
1,0.6571886
1,0.67661643
1,0.68447834
1,0.5865056
1,0.64954436
1,0.691796
1,0.63846695
1,0.62161404
1,0.59315336
1,0.64617753
1,0.57754534
1,0.62483376
1,0.57804275
1,0.5589539
1,0.5778378
1,0.5770928
1,0.55507475
1,0.5224698
1,0.48092136
1,0.5194333
1,0.5088437
1,0.42713955
1,0.48284456
1,0.41889518
1,0.45979723
1,0.36429617
1,0.44899735
1,0.36947
1,0.37050304
1,0.32209435
1,0.3206053
1,0.33841854
1,0.26477936
1,0.27652785
1,0.22303694
1,0.21396321
1,0.1827401
1,0.17099711
1,0.15849985
1,0.12731895
1,0.10844673
1,0.13592887
1,0.098126724
1,0.08193028
1,0.06922808
1,0.04753402
1,0.02736669
1,0.02503178
1,0.0029792213
1,0.0
1,0.025257891
1,0.055185035
1,0.050904203
1,0.06266216
1,0.0884101
1,0.0954535
1,0.10605339
1,0.13081431
1,0.1714211
1,0.3653584
1,0.46920604
1,0.5056762
1,0.6454837
0,0.8465523
0,0.96924263
0,0.98754764
0,0.997112
0,0.9261529
0,0.9318672
0,0.9137302
0,0.9221944
0,0.9259164
0,0.94480115
0,0.938253
0,0.88579935
0,0.8790381
0,0.97666335
0,0.9700294
0,0.9829724
0,0.8512775
0,0.81739527
0,0.8477413
0,0.8543473
0,0.9044718
0,0.8716871
0,0.8373761
0,0.87886983
0,0.8536111
0,0.87645406
0,0.9076608
0,0.8387988
0,0.9059431
0,0.8966684
0,0.9313605
0,0.9531886
0,0.980608
0,0.8545469
0,0.80457336
0,0.9457451
0,0.85762715
0,0.88504
0,0.87743276
0,0.86716723
0,0.88702726
0,0.9080941
0,0.955083
0,0.934736
0,0.93224657
0,0.94255954
0,0.94651914
0,0.94192916
0,0.8134481
0,0.8791451
0,0.77368
0,0.8103401
0,0.71827304
0,0.83712065
0,0.8207022
0,0.91238904
0,0.8547738
0,0.89036924
0,0.95692575
0,0.97179425
0,0.97588676
0,0.96134436
0,0.89622235
0,0.94974166
0,0.98574835
0,0.97485584
0,0.98070675
0,0.9520236
0,0.97392404
0,0.98875606
0,0.96781373
0,0.99136806
0,0.9683554
0,0.9968743
0,0.97073877
0,0.98695964
0,1.0
0,0.99014014
0,0.7190707
0,0.71097124
0,0.6531832
0,0.6882596
0,0.5301425
0,0.6644394
0,0.53343695
0,0.581865
0,0.72484595
0,0.72061354
0,0.7227754
0,0.68139666
0,0.8014697
0,0.74406946
0,0.93852186
0,0.7018441
0,0.7211522
0,0.78383756
0,0.80819225
0,0.8295155
0,0.6787906
0,0.7923973
0,0.72541904
0,0.85743976
0,0.8105613
0,0.7462418
0,0.8986416
0,0.80949867
0,0.74522763
0,0.85315466
0,0.79403675
0,0.8024546
0,0.87036926
0,0.7903398
0,0.74923825
0,0.83159757
0,0.82853687
0,0.81166834
0,0.8941174
0,0.7955039
0,0.8731663
0,0.79470223
0,0.7816522
0,0.72998655
0,0.8640277
0,0.83592546
0,0.9066022
0,0.88469905
0,0.8710316
0,0.8948972
0,0.9182446
0,0.7937977
0,0.8162661
0,0.7839607
0,0.9164982
0,0.93591326
0,0.8867127
0,0.8151434
0,0.8276449
0,0.9854614
0,0.8706469
0,0.77221763
0,0.68439364
0,0.7967806
0,0.8559606
0,0.8565133
0,0.81608605
0,0.8544626
0,0.9538632
0,0.9781605
0,0.8046248
0,0.7636771
0,0.86192685
0,0.8283563
0,0.93545395
0,0.8583881
0,0.86789834
0,0.8721934
0,0.89198375
0,0.87825155
0,0.79897165
0,0.765077
0,0.84034944
0,0.87729585
0,0.92686385
0,0.8848509
0,0.9694582
0,0.9903546
0,0.9349633
0,0.89305687
0,0.91624296
0,0.82556134
0,0.9182717
0,0.95234907
0,0.95149887
0,0.9326193
0,0.882199
0,1.0
0,0.95574224
0,0.9399353
1,0.9606223
1,0.9447152
1,0.9066925
1,0.96818626
1,0.9441682
1,0.9531993
1,0.87630314
1,0.8480757
1,0.85919297
1,0.80814475
1,0.84767324
1,0.7118711
1,0.77144307
1,0.7715537
1,0.79442924
1,0.8219646
1,0.70398617
1,0.65438426
1,0.72666645
1,0.6755222
1,0.6218116
1,0.4882736
1,0.4710512
1,0.51434445
1,0.4798177
1,0.6654525
1,0.7098016
1,0.76885736
1,0.71249115
1,0.7517315
1,0.67031795
1,0.7085573
1,0.67449194
1,0.6311355
1,0.62415147
1,0.7583116
1,0.7748419
1,0.8710509
1,0.82338065
1,0.85992104
1,0.8107195
1,0.7564937
1,0.8122952
1,0.78428644
1,0.79363066
1,0.6670689
1,0.73249495
1,0.7010064
1,0.7063302
1,0.7814058
1,0.69545925
1,0.6797343
1,0.7111931
1,0.74375683
1,0.66008383
1,0.66756004
1,0.6212787
1,0.73591053
1,0.69996095
1,0.5205545
1,0.7639679
1,0.74016744
1,0.6395758
1,0.6427518
1,0.66833305
1,0.64234465
1,0.59529454
1,0.72995156
1,0.67231023
1,0.6331163
1,0.61383325
1,0.6547428
1,0.49440637
1,0.48884094
1,0.6123201
1,0.5633002
1,0.46148145
1,0.51555693
1,0.51090854
1,0.4128039
1,0.620382
1,0.47489372
1,0.43590176
1,0.45154166
1,0.3941832
1,0.3025031
1,0.35240304
1,0.29979685
1,0.28014588
1,0.2867505
1,0.1686744
1,0.08205606
1,0.124145195
1,0.0937073
1,0.040869884
1,0.0
1,0.004638019
1,0.005494731
1,0.02291684
1,0.0
1,0.02903969
1,0.15795453
1,0.17907837
1,0.25548407
1,0.4740999
1,0.69983375
1,0.93299496
0,0.94757575
0,0.9064938
0,0.91434425
0,0.8552413
0,0.96603525
0,0.9403554
0,0.9376326
0,0.96894765
0,0.9356053
0,0.93147767
0,0.95529914
0,0.9513148
0,0.91188776
0,0.92951167
0,0.95844096
0,0.8706868
0,0.8323577
0,0.8294287
0,0.8000601
0,0.8284773
0,0.80243695
0,0.85387784
0,0.83366835
0,0.8492451
0,0.8622724
0,0.8080279
0,0.86348075
0,0.81753254
0,0.6885974
1,0.6795069
1,0.6126907
1,0.6065179
1,0.57363033
1,0.63626087
1,0.59612936
1,0.68898475
1,0.65909564
1,0.6820421
1,0.68867457
1,0.7164016
1,0.7341676
1,0.6858377
1,0.7394045
1,0.72448796
1,0.72777104
1,0.7167434
1,0.7073403
1,0.7594796
1,0.76633406
1,0.7086505
1,0.7169858
1,0.7310526
1,0.72560006
1,0.7069018
1,0.6308132
1,0.69058895
1,0.6367891
1,0.6287096
1,0.6451751
1,0.62424576
1,0.58336353
1,0.55573034
1,0.5351096
1,0.53395927
1,0.6017873
1,0.58853996
1,0.6518688
1,0.5473784
1,0.6146339
1,0.56544
1,0.55843365
1,0.5231566
1,0.47471908
1,0.4541105
1,0.4814587
1,0.44448242
1,0.37779045
1,0.29363495
1,0.246664
1,0.126391
1,0.1386773
1,0.142364
1,0.13254592
1,0.03331107
1,0.10182975
1,0.09475152
1,0.050530165
1,0.11071722
1,0.08990927
1,0.07432362
1,0.06499601
1,0.05778461
1,0.008062025
1,0.0070347823
1,0.0077526337
1,0.032546118
1,0.29274252
1,0.7397918
0,0.87834734
0,0.82388437
0,0.926177
0,0.9096177
0,0.84906036
0,0.85582066
0,0.8124418
0,0.8809093
0,0.8912666
0,0.8391026
0,0.8114942
0,0.85521
0,0.8642173
0,0.85280025
0,0.86629486
0,0.8671069
0,0.85103935
0,0.78353775
0,0.7952418
0,0.8729464
0,0.8130858
0,0.79988873
0,0.8414531
0,0.8490055
0,0.8910575
0,0.8391737
0,0.88050693
0,0.8147728
0,0.86107785
0,0.78711885
0,0.7544428
0,0.8190413
0,0.83316165
0,0.7896841
0,0.79219985
0,0.80762476
0,0.83659136
0,0.84620154
0,0.8409167
0,0.84887725
0,0.80583906
0,0.8384485
0,0.72869396
0,0.84380764
0,0.890932
0,0.8277595
